id,tipo,path,metodo,contesto,ruolo,livello,stato,evidenza,note
bd34dfcc,route,/sessions/[id]/live,GET,SessionTracking,admin,L1,⬜ non coperto,,param: id
25fb26d5,route,/sessions/[id]/live,GET,SessionTracking,user,L1,⬜ non coperto,,param: id
3b854d77,route,/sessions/[id]/notes,GET,SessionTracking,admin,L1,⬜ non coperto,,param: id
f225a3eb,route,/sessions/[id]/notes,GET,SessionTracking,user,L1,⬜ non coperto,,param: id
be1a93b0,route,/sessions/[id]/scoreboard,GET,SessionTracking,admin,L1,⬜ non coperto,,param: id
15bb7ed5,route,/sessions/[id]/scoreboard,GET,SessionTracking,user,L1,⬜ non coperto,,param: id
6305b181,route,/sessions/join,GET,SessionTracking,admin,L1,✅ verificato,,
70c7939f,route,/sessions/join,GET,SessionTracking,user,L1,✅ verificato,,
d480c7f3,route,/sessions/new,GET,SessionTracking,admin,L1,✅ verificato,,
3bf6652d,route,/sessions/new,GET,SessionTracking,user,L1,✅ verificato,,
ff757550,endpoint,/api/v1/admin/bgg-queue/{bggId:int},GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
17e0dc2f,endpoint,/api/v1/admin/bgg-queue/{id:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
43c761d1,endpoint,/api/v1/admin/bgg-queue/{id:guid}/retry,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
de2d62cf,endpoint,/api/v1/admin/bgg-queue/batch,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
cb694428,endpoint,/api/v1/admin/bgg-queue/batch-json,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
250ad2b9,endpoint,/api/v1/admin/bgg-queue/bulk-import-progress,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
e03429c3,endpoint,/api/v1/admin/bgg-queue/enqueue,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
85f6246c,endpoint,/api/v1/admin/bgg-queue/status,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
ef32b2c3,endpoint,/api/v1/admin/bgg-queue/stream,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
91f54ad0,endpoint,/api/v1/admin/catalog-ingestion/assign-bgg-id,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
9d5bbeee,endpoint,/api/v1/admin/catalog-ingestion/enqueue-all-skeletons,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
5874637b,endpoint,/api/v1/admin/catalog-ingestion/enqueue-enrichment,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
1f2736c0,endpoint,/api/v1/admin/catalog-ingestion/enrichment-queue,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
4da03c2e,endpoint,/api/v1/admin/catalog-ingestion/excel-confirm,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
4e65782c,endpoint,/api/v1/admin/catalog-ingestion/excel-export,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
4cf70d97,endpoint,/api/v1/admin/catalog-ingestion/excel-import,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
d995f73d,endpoint,/api/v1/admin/catalog-ingestion/excel-preview,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
08694001,endpoint,/api/v1/admin/catalog-ingestion/failed-items,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
89f6ab74,endpoint,/api/v1/admin/catalog-ingestion/mark-complete,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
d1686037,endpoint,/api/v1/admin/catalog-ingestion/runs,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
1fe46afd,endpoint,/api/v1/admin/catalog-ingestion/runs/{id:guid}/logs,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
db73a129,endpoint,/api/v1/admin/catalog-ingestion/status,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
222a53a5,endpoint,/api/v1/admin/catalog-ingestion/trigger,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
3bb94117,endpoint,/api/v1/admin/catalog/covers/enrich-batch,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
d8d6a83f,endpoint,/api/v1/admin/catalog/seeds/,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
9526e018,endpoint,/api/v1/admin/catalog/seeds/,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
955de5a1,endpoint,/api/v1/admin/catalog/seeds/{id:guid},GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
0f8fcf22,endpoint,/api/v1/admin/catalog/seeds/{id:guid}/approve,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
34545870,endpoint,/api/v1/admin/catalog/seeds/{id:guid}/reject,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
ef58e2e9,endpoint,/api/v1/admin/catalog/seeds/bulk,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
f1c284b2,endpoint,/api/v1/admin/catalog/seeds/stream,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
baa8190b,endpoint,/api/v1/admin/catalog/seeds/wikidata-search,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
97dc4730,endpoint,/api/v1/admin/categories/,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
12bdefd6,endpoint,/api/v1/admin/categories/,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
c547c4ce,endpoint,/api/v1/admin/categories/{id:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
d98d0df9,endpoint,/api/v1/admin/categories/{id:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
2b2dd2b8,endpoint,/api/v1/admin/private-games/{id:guid}/check-duplicates,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
1caa80c1,endpoint,/api/v1/admin/quick-questions/{questionId:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
efdcd660,endpoint,/api/v1/admin/quick-questions/{questionId:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
0be7d410,endpoint,/api/v1/admin/share-requests,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
d7b4d35c,endpoint,/api/v1/admin/share-requests/{id:guid},GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
78f7a92f,endpoint,/api/v1/admin/share-requests/{id:guid}/approve,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
2ea11596,endpoint,/api/v1/admin/share-requests/{id:guid}/approve-game-proposal,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
6f745e68,endpoint,/api/v1/admin/share-requests/{id:guid}/reject,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
d2f028ed,endpoint,/api/v1/admin/share-requests/{id:guid}/release,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
bfd39840,endpoint,/api/v1/admin/share-requests/{id:guid}/request-changes,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
aeed8cf0,endpoint,/api/v1/admin/share-requests/{id:guid}/start-review,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
05858f65,endpoint,/api/v1/admin/share-requests/my-reviews,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
debaa207,endpoint,/api/v1/admin/shared-games,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
ac5e10d3,endpoint,/api/v1/admin/shared-games,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
fcec815f,endpoint,/api/v1/admin/shared-games/{gameId:guid}/documents/bulk-upload,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
13fea48a,endpoint,/api/v1/admin/shared-games/{gameId:guid}/documents/overview,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
adaea956,endpoint,/api/v1/admin/shared-games/{id:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
a340a096,endpoint,/api/v1/admin/shared-games/{id:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
05d913e8,endpoint,/api/v1/admin/shared-games/{id:guid}/approve-publication,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
5ee73e99,endpoint,/api/v1/admin/shared-games/{id:guid}/archive,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
f7b55104,endpoint,/api/v1/admin/shared-games/{id:guid}/bgg-cover,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
b5b0ea7b,endpoint,/api/v1/admin/shared-games/{id:guid}/cover-assignments/{context},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
40554418,endpoint,/api/v1/admin/shared-games/{id:guid}/cover-assignments/{context},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
7c9115cd,endpoint,/api/v1/admin/shared-games/{id:guid}/cover-candidates,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
4502a935,endpoint,/api/v1/admin/shared-games/{id:guid}/documents,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
e70e207f,endpoint,/api/v1/admin/shared-games/{id:guid}/documents,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
429add8f,endpoint,/api/v1/admin/shared-games/{id:guid}/documents/{docId:guid}/approve,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
afa05dcf,endpoint,/api/v1/admin/shared-games/{id:guid}/documents/{documentId:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
571faddb,endpoint,/api/v1/admin/shared-games/{id:guid}/documents/{documentId:guid}/full,DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
c2ab338d,endpoint,/api/v1/admin/shared-games/{id:guid}/documents/{documentId:guid}/set-active,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
fa91e890,endpoint,/api/v1/admin/shared-games/{id:guid}/documents/active,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
8712d1b7,endpoint,/api/v1/admin/shared-games/{id:guid}/errata,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
df30ebcf,endpoint,/api/v1/admin/shared-games/{id:guid}/errata/{errataId:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
08f31ebd,endpoint,/api/v1/admin/shared-games/{id:guid}/errata/{errataId:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
64e08272,endpoint,/api/v1/admin/shared-games/{id:guid}/faq,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
15f561d5,endpoint,/api/v1/admin/shared-games/{id:guid}/faq/{faqId:guid},DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
0e92649e,endpoint,/api/v1/admin/shared-games/{id:guid}/faq/{faqId:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
a6b38369,endpoint,/api/v1/admin/shared-games/{id:guid}/manual-cover,DELETE,SharedGameCatalog,admin,L2,⬜ non coperto,,
14c00f43,endpoint,/api/v1/admin/shared-games/{id:guid}/manual-cover,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
cb9d16ed,endpoint,/api/v1/admin/shared-games/{id:guid}/quick-publish,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
5c1f9b40,endpoint,/api/v1/admin/shared-games/{id:guid}/quick-questions,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
8606d6e1,endpoint,/api/v1/admin/shared-games/{id:guid}/quick-questions/generate,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
c88ff65a,endpoint,/api/v1/admin/shared-games/{id:guid}/rag,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
cd1a7706,endpoint,/api/v1/admin/shared-games/{id:guid}/rag-access,PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
f3d74b6e,endpoint,/api/v1/admin/shared-games/{id:guid}/rag-readiness,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
627701fe,endpoint,/api/v1/admin/shared-games/{id:guid}/reject-publication,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
bcf3a42b,endpoint,/api/v1/admin/shared-games/{id:guid}/state-template,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
20cb9e96,endpoint,/api/v1/admin/shared-games/{id:guid}/state-template/{templateId:guid},PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
b5bdd0d3,endpoint,/api/v1/admin/shared-games/{id:guid}/state-template/{templateId:guid}/activate,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
050c7101,endpoint,/api/v1/admin/shared-games/{id:guid}/state-template/generate,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
17a9ad0d,endpoint,/api/v1/admin/shared-games/{id:guid}/state-template/versions,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
2a7c314c,endpoint,/api/v1/admin/shared-games/{id:guid}/submit-for-approval,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
c688129b,endpoint,/api/v1/admin/shared-games/{id:guid}/update-from-bgg,PUT,SharedGameCatalog,admin,L2,⬜ non coperto,,
16f49b55,endpoint,/api/v1/admin/shared-games/{sharedGameId:guid}/documents/overview,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
0a0c2f86,endpoint,/api/v1/admin/shared-games/approval-queue,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
bbed41ee,endpoint,/api/v1/admin/shared-games/approve-delete/{requestId:guid},POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
dfc80f87,endpoint,/api/v1/admin/shared-games/batch-approve,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
5d642ecb,endpoint,/api/v1/admin/shared-games/batch-rag,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
eee6c454,endpoint,/api/v1/admin/shared-games/batch-reject,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
d4fca6d1,endpoint,/api/v1/admin/shared-games/bgg/check-duplicate/{bggId:int},GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
ef315087,endpoint,/api/v1/admin/shared-games/bgg/search,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
b54152cf,endpoint,/api/v1/admin/shared-games/bulk-import,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
a8448f0c,endpoint,/api/v1/admin/shared-games/categories,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
28851439,endpoint,/api/v1/admin/shared-games/cover-gap,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
796f4be1,endpoint,/api/v1/admin/shared-games/extract-metadata/{pdfId:guid},GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
3ca8a771,endpoint,/api/v1/admin/shared-games/import-bgg,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
5bb305d2,endpoint,/api/v1/admin/shared-games/import-from-pdf,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
18c6f037,endpoint,/api/v1/admin/shared-games/metadata/distinct,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
4eb4062c,endpoint,/api/v1/admin/shared-games/pending-approvals,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
2349f63c,endpoint,/api/v1/admin/shared-games/pending-deletes,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
21d887e5,endpoint,/api/v1/admin/shared-games/recently-processed,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
9381c8eb,endpoint,/api/v1/admin/shared-games/reject-delete/{requestId:guid},POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
b86ad22f,endpoint,/api/v1/admin/shared-games/seeding-status,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
4f4533a8,endpoint,/api/v1/admin/shared-games/tracking-export,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
b3433ef7,endpoint,/api/v1/admin/shared-games/wizard/bgg/{bggId:int},GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
ee43b847,endpoint,/api/v1/admin/shared-games/wizard/bgg/search,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
f58f5116,endpoint,/api/v1/admin/shared-games/wizard/create,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
fc65b9cc,endpoint,/api/v1/admin/shared-games/wizard/pdf/preview,GET,SharedGameCatalog,admin,L1,⬜ non coperto,,
2544cee3,endpoint,/api/v1/admin/shared-games/wizard/upload-pdf,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
ca4680b2,endpoint,/api/v1/admin/wikidata/enrichment/{gameId:guid},POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
22d975d8,endpoint,/api/v1/admin/wikidata/enrichment/bulk-acknowledge,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
c59c9d3e,endpoint,/api/v1/admin/wikidata/enrichment/bulk-retry,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
8055d574,endpoint,/api/v1/admin/wikidata/enrichment/dead-letters,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
28840fe9,endpoint,/api/v1/admin/wikidata/enrichment/events,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
5f645db7,endpoint,/api/v1/admin/wikidata/enrichment/games/{gameId:guid}/attempts,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
38b7cf45,endpoint,/api/v1/admin/wikidata/enrichment/sse-clients/heartbeat,POST,SharedGameCatalog,user,L2,⬜ non coperto,,auth non dedotta: leggere il codice
3c047596,endpoint,/api/v1/badges,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
345f9317,endpoint,/api/v1/badges/leaderboard,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
cccc3e9c,endpoint,/api/v1/bgg/games/{bggId:int},GET,SharedGameCatalog,user,L1,⬜ non coperto,,
c566b000,endpoint,/api/v1/bgg/search,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
a994b833,endpoint,/api/v1/catalog/events,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
edf4affc,endpoint,/api/v1/catalog/games/new,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
9bbba66e,endpoint,/api/v1/catalog/trending,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
473b5285,endpoint,/api/v1/compare,POST,SharedGameCatalog,admin,L2,⬜ non coperto,,
0ffef8c7,endpoint,/api/v1/editor/share-requests/bulk-approve,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
148e8907,endpoint,/api/v1/editor/share-requests/bulk-reject,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
cf05f592,endpoint,/api/v1/extract-bgg-games,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
c5f43b2d,endpoint,/api/v1/faqs/{faqId:guid}/upvote,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
5b39adbc,endpoint,/api/v1/games/{gameId:guid}/card,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
1cc1d2d8,endpoint,/api/v1/games/{gameId:guid}/cover/propose-from-pdf,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
a8e6a157,endpoint,/api/v1/games/{gameId:guid}/faqs,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
f994da97,endpoint,/api/v1/games/{id:guid}/quick-questions,GET,SharedGameCatalog,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
590e8ce4,endpoint,/api/v1/mechanic-cards/{cardId:guid}/feedback,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
bd4f4c23,endpoint,/api/v1/share-links,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
b37e3159,endpoint,/api/v1/share-links/{id},DELETE,SharedGameCatalog,user,L2,⬜ non coperto,,
f029f5e0,endpoint,/api/v1/share-requests,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
da993465,endpoint,/api/v1/share-requests,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
c049bdf2,endpoint,/api/v1/share-requests/{id:guid},DELETE,SharedGameCatalog,user,L2,⬜ non coperto,,
759cd61b,endpoint,/api/v1/share-requests/{id:guid},GET,SharedGameCatalog,user,L1,⬜ non coperto,,
904e54ee,endpoint,/api/v1/share-requests/{id:guid}/documents,PUT,SharedGameCatalog,user,L2,⬜ non coperto,,
32b8dd40,endpoint,/api/v1/shared-games,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
6d2e514f,endpoint,/api/v1/shared-games/{gameId:guid}/analysis,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
36755ffb,endpoint,/api/v1/shared-games/{gameId:guid}/documents,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
04f3799b,endpoint,/api/v1/shared-games/{gameId:guid}/kb-status,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
637cf0bf,endpoint,/api/v1/shared-games/{id:guid},GET,SharedGameCatalog,user,L1,⬜ non coperto,,
b53c490e,endpoint,/api/v1/shared-games/{id:guid}/contributors,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
c13abf39,endpoint,/api/v1/shared-games/categories,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
732f5890,endpoint,/api/v1/shared-games/mechanics,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
338d50c0,endpoint,/api/v1/shared-games/top-contributors,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
5c40f442,endpoint,/api/v1/shared/thread,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
15d03ed1,endpoint,/api/v1/shared/thread/comment,POST,SharedGameCatalog,user,L2,⬜ non coperto,,
a009d490,endpoint,/api/v1/users/{id:guid}/badges,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
24ae083d,endpoint,/api/v1/users/{id:guid}/contributions,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
4832a334,endpoint,/api/v1/users/me/badges,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
ccf68b1a,endpoint,/api/v1/users/me/badges/{id:guid}/display,PUT,SharedGameCatalog,user,L2,⬜ non coperto,,
c76ce9a2,endpoint,/api/v1/users/me/contribution-stats,GET,SharedGameCatalog,user,L1,⬜ non coperto,,
189d0053,route,/admin/catalog-ingestion,GET,SharedGameCatalog,admin,L1,✅ verificato,,
13aa0695,route,/admin/catalog/seed-queue,GET,SharedGameCatalog,admin,L1,⚠️ finding da triagare,,
4ffbb179,route,/admin/shared-games,GET,SharedGameCatalog,admin,L1,✅ verificato,,
7b0d3670,route,/admin/shared-games/[id],GET,SharedGameCatalog,admin,L1,⚠️ finding da triagare,,param: id
6e355b52,route,/admin/shared-games/[id]/knowledge-base,GET,SharedGameCatalog,admin,L1,⚠️ finding da triagare,,param: id
2c7fe720,route,/admin/shared-games/[id]/rag-setup,GET,SharedGameCatalog,admin,L1,✅ verificato,,param: id
d13116b5,route,/admin/shared-games/all,GET,SharedGameCatalog,admin,L1,✅ verificato,,
7cd1fc07,route,/admin/shared-games/categories,GET,SharedGameCatalog,admin,L1,✅ verificato,,
5d744db7,route,/admin/shared-games/cover-gap,GET,SharedGameCatalog,admin,L1,✅ verificato,,
6d06c178,route,/admin/shared-games/import,GET,SharedGameCatalog,admin,L1,✅ verificato,,
9b206bd3,route,/admin/shared-games/new,GET,SharedGameCatalog,admin,L1,✅ verificato,,
5123070a,route,/admin/shared-games/seeding,GET,SharedGameCatalog,admin,L1,⚠️ finding da triagare,,
902918da,route,/admin/shared-games/wizard,GET,SharedGameCatalog,admin,L1,✅ verificato,,
bf5a0d79,route,/discover,GET,SharedGameCatalog,admin,L1,✅ verificato,,
f51bcd63,route,/discover,GET,SharedGameCatalog,user,L1,✅ verificato,,
bdc19c36,route,/shared-games,GET,SharedGameCatalog,admin,L1,✅ verificato,,
02781613,route,/shared-games,GET,SharedGameCatalog,user,L1,✅ verificato,,
0e1ae79c,route,/shared-games/[id],GET,SharedGameCatalog,admin,L1,✅ verificato,,param: id
17167176,route,/shared-games/[id],GET,SharedGameCatalog,user,L1,✅ verificato,,param: id
4b354209,endpoint,/api/v1/admin/alert-channels/,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
0d970c0c,endpoint,/api/v1/admin/alert-channels/{type},PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
4e83bbeb,endpoint,/api/v1/admin/alert-channels/{type}/test-connection,POST,SystemConfiguration,admin,L2,⬜ non coperto,,
a7c62735,endpoint,/api/v1/admin/alert-rules/,GET,SystemConfiguration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
86a6c842,endpoint,/api/v1/admin/alert-rules/,POST,SystemConfiguration,user,L2,⬜ non coperto,,
b4ed3bcf,endpoint,/api/v1/admin/alert-rules/{id:guid},DELETE,SystemConfiguration,user,L2,⬜ non coperto,,
210a173e,endpoint,/api/v1/admin/alert-rules/{id:guid},GET,SystemConfiguration,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
84fd9251,endpoint,/api/v1/admin/alert-rules/{id:guid},PUT,SystemConfiguration,user,L2,⬜ non coperto,,
8c48d843,endpoint,/api/v1/admin/alert-rules/{id:guid}/test,POST,SystemConfiguration,admin,L2,⬜ non coperto,,
24976620,endpoint,/api/v1/admin/alert-rules/{id:guid}/toggle,PATCH,SystemConfiguration,user,L2,⬜ non coperto,,
7b1f223a,endpoint,/api/v1/admin/alerts,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
63d28209,endpoint,/api/v1/admin/alerts/{alertType}/resolve,POST,SystemConfiguration,admin,L2,⬜ non coperto,,
b1c99fc1,endpoint,/api/v1/admin/config/chat-history-limits,GET,SystemConfiguration,admin,L2,⚠️ finding da aprire,admin 500 · utente 403 — admin riceve 500,
6789d1db,endpoint,/api/v1/admin/config/chat-history-limits,PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
72c7b940,endpoint,/api/v1/admin/config/game-library-limits,GET,SystemConfiguration,admin,L2,⚠️ finding da aprire,admin 500 · utente 403 — admin riceve 500,
e1e5babf,endpoint,/api/v1/admin/config/game-library-limits,PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
1765be32,endpoint,/api/v1/admin/config/models,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
cdbedfdb,endpoint,/api/v1/admin/config/pdf-limits,GET,SystemConfiguration,admin,L2,⚠️ finding da aprire,admin 500 · utente 403 — admin riceve 500,
b50ef0db,endpoint,/api/v1/admin/config/pdf-limits/{tier},PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
a55d0dc9,endpoint,/api/v1/admin/config/pdf-tier-upload-limits,GET,SystemConfiguration,admin,L2,⚠️ finding da aprire,admin 500 · utente 403 — admin riceve 500,
12015c84,endpoint,/api/v1/admin/config/pdf-tier-upload-limits,PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
0fe8f844,endpoint,/api/v1/admin/config/rate-limits,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
c5d75f41,endpoint,/api/v1/admin/config/rerankers,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
b6de017b,endpoint,/api/v1/admin/config/share-request-limits,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
b03e73ba,endpoint,/api/v1/admin/config/share-request-limits/{tier},PUT,SystemConfiguration,admin,L2,⬜ non coperto,,
8c0ab2cc,endpoint,/api/v1/admin/config/strategies,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
c1e0feed,endpoint,/api/v1/admin/configurations,GET,SystemConfiguration,admin,L2,✅ verificato,admin 200 · utente 403,
fdd50eda,endpoint,/api/v1/admin/configurations,POST,SystemConfiguration,admin,L2,✅ verificato,201; configurazione creata,
1ac95fba,endpoint,/api/v1/admin/configurations/{id:guid},DELETE,SystemConfiguration,admin,L3,✅ verificato,204; riga rimossa,
